,codigo,x,y,tipo,numero
19029,393700,44044439,447398106,cruces,3
19030,393700,44036499,447389519,cruces,9
19031,393700,44036499,447389519,cruces,9
19032,393700,44038274,447386880,cruces,13
19033,393700,44040893,447384387,cruces,19
19034,393700,44044378,447381070,cruces,25
19035,393700,44050273,447374003,cruces,39
19036,393700,44050273,447374003,cruces,39
19037,393900,44346303,447614987,cruces,2
19038,394300,44736154,447039507,cruces,2
19039,394300,44736154,447039507,cruces,2
19040,394300,44738608,447029099,cruces,2
19041,394300,44737703,447034477,cruces,2
19042,394300,44730887,447041481,cruces,6
19043,394300,44725475,447047075,cruces,16
19044,394300,44723590,447047949,cruces,18
19045,394300,44718142,447048622,cruces,22
19046,394300,44716158,447048860,cruces,24
19047,394300,44713638,447051245,cruces,28
19048,394300,44704731,447063648,cruces,32
19049,394300,44701698,447073918,cruces,32
19050,394300,44701698,447073918,cruces,32
19051,394600,44027865,447523507,cruces,2
19052,394600,44035741,447530381,cruces,14
19053,394600,44046515,447539943,cruces,42
19054,394700,43807738,447086468,cruces,2
19055,394700,43809411,447083161,cruces,2
19056,394700,43810333,447087595,cruces,2
19057,394700,43809411,447083161,cruces,2
19058,394700,43820487,447079814,cruces,8
19059,394750,44248445,447843264,cruces,8
19060,394750,44248445,447843264,cruces,8
19061,394800,43794938,447090215,cruces,2
19062,394800,43795351,447088973,cruces,4
19063,394800,43796602,447085205,cruces,6
19064,394800,43797891,447086069,cruces,6
19065,394800,43796602,447085205,cruces,6
19066,394800,43798685,447078953,cruces,12
19067,394800,43799948,447074173,cruces,12
19068,394800,43798685,447078953,cruces,12
19069,394900,44054870,448017377,cruces,2
19070,394900,44053629,448020321,cruces,4
19071,394900,44050724,448023050,cruces,8
19072,394900,44047089,448025436,cruces,10
19073,394900,44047089,448025436,cruces,10
19074,395000,44015277,447851260,cruces,15
19075,395000,44009129,447857752,cruces,23
19076,395000,44005950,447860862,cruces,27
19077,395100,44366006,448011717,cruces,2
19078,395100,44385176,448015903,cruces,6
19079,395150,44188632,447961173,cruces,1
19080,395150,44188973,447965706,cruces,3
19081,395150,44201098,447967725,cruces,7
19082,395200,44490736,448079793,cruces,1
19083,395200,44503849,448084091,cruces,9
19084,395200,44515505,448087803,cruces,9
19085,395200,44515505,448087803,cruces,9
19086,395300,44148543,447771833,cruces,1
19087,395300,44161595,447770763,cruces,5
19088,395300,44181264,447769789,cruces,21
19089,395300,44194774,447761836,cruces,31
19090,395300,44194852,447758366,cruces,31
19091,395300,44194852,447758366,cruces,31
19092,395300,44200384,447761098,cruces,33
19093,395300,44196212,447757275,cruces,33
19094,395300,44212993,447740678,cruces,41
19095,395300,44214197,447739157,cruces,43
19096,395300,44221142,447730294,cruces,45
19097,395300,44226717,447723072,cruces,51
19098,395300,44235047,447712518,cruces,63
19099,395300,44238518,447704227,cruces,65
19100,395300,44241296,447704444,cruces,65
19101,395300,44236714,447705543,cruces,65
19102,395300,44237822,447706433,cruces,65
19103,395300,44235830,447707639,cruces,65
19104,395400,44117153,448047203,cruces,2
19105,395400,44119068,448052231,cruces,6
19106,395400,44121789,448058396,cruces,12
19107,395400,44121635,448057720,cruces,12
19108,395400,44121635,448057720,cruces,12
19109,395400,44128424,448065189,cruces,26
19110,395400,44130393,448069368,cruces,34
19111,395400,44131851,448075609,cruces,38
19112,395600,44121789,448058396,cruces,2
19113,395600,44121635,448057720,cruces,2
19114,395600,44124229,448056512,cruces,4
19115,395850,44982552,447924999,cruces,1
19116,395850,44976239,447901419,cruces,3
19117,395850,44974823,447885506,cruces,7
19118,395850,44974299,447886558,cruces,7
19119,395850,44981802,447871922,cruces,31
19120,395850,44991091,447859565,cruces,61
19121,395900,43830945,448114351,cruces,14
19122,395900,43830945,448114351,cruces,14
19123,395900,43839721,448115811,cruces,14
19124,395900,43843926,448115798,cruces,16
19125,395900,43854339,448115768,cruces,28
19126,395900,43862915,448115743,cruces,40
19127,395900,43866458,448115672,cruces,42
19128,395900,43872638,448115710,cruces,50
19129,395900,43877506,448115572,cruces,54
19130,395900,43882725,448115548,cruces,62
19131,395900,43887224,448115665,cruces,66
19132,395900,43892329,448115725,cruces,70
19133,396000,43887432,448068922,cruces,4
19134,396000,43887432,448068922,cruces,4
19135,396000,43887432,448068922,cruces,4
19136,396000,43870241,448083462,cruces,20
19137,396000,43871981,448080864,cruces,20
19138,396000,43866570,448085767,cruces,22
19139,396000,43855234,448086339,cruces,30
19140,396000,43844012,448086439,cruces,44
19141,396000,43836716,448087510,cruces,50
19142,396000,43830293,448089013,cruces,52
19143,396000,43831404,448088759,cruces,52
19144,396000,43819953,448091375,cruces,58
19145,396000,43811184,448093363,cruces,66
19146,396000,43801014,448095719,cruces,76
19147,396000,43792188,448097741,cruces,90
19148,396000,43774805,448101802,cruces,106
19149,396000,43766315,448103915,cruces,110
19150,396000,43749629,448117861,cruces,122
19151,396000,43749636,448117830,cruces,122
19152,396000,43757454,448105851,cruces,122
19153,396100,44002756,447675727,cruces,4
19154,396100,43988891,447676682,cruces,18
19155,396100,43978693,447677410,cruces,26
19156,396100,43964160,447678443,cruces,38
19157,396100,43953688,447679233,cruces,46
19158,396100,43944102,447679760,cruces,52
19159,396100,43934264,447680559,cruces,64
19160,396100,43922831,447681294,cruces,74
19161,396300,43901223,447211471,cruces,2
19162,396300,43905002,447206043,cruces,4
19163,396300,43891615,447197278,cruces,12
19164,396300,43895846,447201537,cruces,12
19165,396400,43959489,447173896,cruces,1
19166,396400,43964898,447170448,cruces,7
19167,396400,43974886,447163854,cruces,19
19168,396400,43975648,447162053,cruces,19
19169,396600,44233684,447749590,cruces,5
19170,396600,44235734,447751448,cruces,11
19171,396600,44241934,447752527,cruces,17
19172,396900,43829763,448101315,cruces,1
19173,396900,43820810,448101276,cruces,9
19174,397000,43844055,448022562,cruces,32
19175,397100,43631605,446967882,cruces,3
19176,397100,43631605,446967882,cruces,3
19177,397100,43633558,446974998,cruces,3
19178,397100,43635400,446969659,cruces,3
19179,397100,43629788,446968039,cruces,3
19180,397100,43632337,446964166,cruces,3
19181,397100,43636512,446972103,cruces,3
19182,397100,43644107,446968837,cruces,5
19183,397100,43641331,446969134,cruces,5
19184,397100,43641581,446970670,cruces,5
19185,397100,43645580,446969922,cruces,5
19186,397250,44332416,447440111,cruces,
19187,397250,44364435,447435999,cruces,
19188,397300,44040139,447622311,cruces,1
19189,397300,44052805,447626459,cruces,15
19190,397300,44061233,447622233,cruces,23
19191,397300,44066763,447626824,cruces,23
19192,397300,44061233,447622233,cruces,23
19193,397300,44062970,447620025,cruces,23
19194,397300,44068375,447621515,cruces,23
19195,397300,44068644,447624622,cruces,23
19196,397300,44065871,447619591,cruces,23
19197,397400,44158388,447541922,cruces,3
19198,397400,44144978,447542047,cruces,3
19199,397400,44144978,447542047,cruces,3
19200,397400,44158388,447541922,cruces,3
19201,397400,44154208,447531760,cruces,3
19202,397400,44173574,447525360,cruces,3
19203,397400,44184992,447524032,cruces,7
19204,397400,44189035,447523699,cruces,11
19205,397400,44195469,447523169,cruces,17
19206,397400,44206395,447522601,cruces,25
19207,397400,44217954,447521840,cruces,35
19208,397400,44228560,447521105,cruces,41
19209,397400,44239943,447520183,cruces,49
19210,397400,44252796,447519184,cruces,61
19211,397400,44252796,447519184,cruces,61
19212,397400,44254189,447519078,cruces,61
19213,397400,44264846,447518528,cruces,67
19214,397400,44277730,447517549,cruces,79
19215,397400,44291235,447516588,cruces,89
19216,397400,44299997,447516288,cruces,95
19217,397400,44304311,447515676,cruces,97
19218,397400,44318406,447514683,cruces,123
19219,397400,44337588,447512548,cruces,135
19220,397400,44352679,447511353,cruces,143
19221,397400,44352679,447511353,cruces,143
19222,397400,44366307,447510041,cruces,163
19223,397400,44369595,447509848,cruces,163
19224,397400,44376474,447509251,cruces,167
19225,397400,44380969,447508845,cruces,173
19226,397400,44381380,447508795,cruces,173
19227,397400,44386329,447508497,cruces,179
19228,397500,44145965,447743646,cruces,1
19229,397500,44160817,447742478,cruces,9
19230,397500,44164437,447742194,cruces,13
19231,397500,44176344,447741181,cruces,21
19232,397500,44194366,447734000,cruces,27
19233,397500,44194366,447734000,cruces,27
19234,397600,44105051,447999916,cruces,1
19235,397600,44112520,448009928,cruces,23
19236,397700,44038385,447689036,cruces,1
19237,397700,44038385,447689036,cruces,1
19238,397700,44051869,447688259,cruces,1
19239,397700,44064984,447687257,cruces,11
19240,397700,44071636,447686797,cruces,17
19241,397700,44079648,447686242,cruces,23
19242,397700,44085720,447685823,cruces,29
19243,397700,44086458,447685816,cruces,31
19244,397700,44092797,447685371,cruces,37
19245,397700,44105623,447684472,cruces,41
19246,397700,44120302,447683442,cruces,51
19247,397700,44134436,447682451,cruces,59
19248,397700,44148323,447681999,cruces,65
19249,397700,44154051,447680549,cruces,65
19250,397700,44154051,447680549,cruces,65
19251,397800,43662124,446941838,cruces,1
19252,397800,43664290,446936735,cruces,5
19253,397900,44195692,448210098,cruces,1
19254,397900,44192042,448202528,cruces,7
19255,398000,44005008,447106302,cruces,2
19256,398000,43997949,447105301,cruces,32
19257,398000,43994054,447104767,cruces,40
19258,398000,43986627,447103744,cruces,52
19259,398100,44196114,447329960,cruces,2
19260,398100,44196114,447329960,cruces,2
19261,398100,44194725,447337413,cruces,2
19262,398400,44089419,447329425,cruces,2
19263,398400,44095616,447316363,cruces,14
19264,398400,44101235,447304876,cruces,28
19265,398600,44144099,447107963,cruces,4
19266,398600,44135689,447107536,cruces,16
19267,398700,44587537,447669707,cruces,2
19268,398700,44594684,447663622,cruces,8
19269,398700,44591563,447653656,cruces,18
19270,398700,44594491,447643136,cruces,26
19271,398700,44599584,447629644,cruces,40
19272,398700,44602151,447625102,cruces,46
19273,398700,44604024,447621573,cruces,48
19274,398700,44606754,447616459,cruces,54
19275,398700,44610093,447610416,cruces,60
19276,398700,44611567,447607555,cruces,62
19277,398700,44612759,447605318,cruces,64
19278,398700,44613905,447603238,cruces,68
19279,398700,44614897,447601480,cruces,70
19280,398700,44621230,447589333,cruces,86
19281,398700,44620573,447590513,cruces,86
19282,398700,44627260,447578739,cruces,98
19283,398700,44631607,447570781,cruces,104
19284,398700,44632821,447568307,cruces,108
19285,398700,44638902,447557498,cruces,112
19286,398700,44650990,447535553,cruces,136
19287,398700,44655926,447526461,cruces,150
19288,398700,44660192,447518414,cruces,152
19289,399000,44487403,447578171,cruces,2
19290,399000,44484612,447573495,cruces,6
19291,399000,44483219,447571391,cruces,8
19292,399000,44479949,447565779,cruces,16
19293,399000,44482683,447560740,cruces,24
19294,399000,44490521,447552437,cruces,34
19295,399000,44488569,447554449,cruces,34
19296,399201,44594287,447357103,cruces,2
19297,399201,44594287,447357103,cruces,2
19298,399201,44622994,447381963,cruces,52
19299,399201,44634922,447381333,cruces,58
19300,399201,44652528,447378428,cruces,66
19301,399201,44658176,447376213,cruces,66
19302,399201,44668358,447372198,cruces,70
19303,399201,44668358,447372198,cruces,70
19304,399400,44676556,447536979,cruces,4
19305,399400,44694323,447552240,cruces,42
19306,399400,44696306,447548658,cruces,42
19307,399600,43573092,446960839,cruces,2
19308,399600,43573569,446963301,cruces,2
19309,399600,43574798,446969613,cruces,8
19310,399600,43575934,446974697,cruces,14
19311,399600,43576642,446978096,cruces,14
19312,399700,43621598,446960826,cruces,8
19313,399800,43457859,447073782,cruces,12
19314,399800,43463839,447045416,cruces,52
19315,399800,43474691,447035891,cruces,62
19316,399800,43486928,447013871,cruces,80
19317,399800,43490451,446994519,cruces,90
19318,399800,43490076,446970951,cruces,130
19319,399800,43490076,446970951,cruces,130
19320,399800,43490218,446980624,cruces,130
19321,399900,44011787,447888812,cruces,2
19322,399900,44009550,447895793,cruces,6
19323,399900,44006587,447904576,cruces,16
19324,399900,44004844,447910079,cruces,28
19325,400000,44356372,447236819,cruces,2
19326,400000,44357325,447239452,cruces,2
19327,400100,44802688,447787586,cruces,2
19328,400100,44809406,447793307,cruces,6
19329,400350,44148299,447971999,cruces,2
19330,400350,44138417,447972637,cruces,4
19331,400350,44138417,447972637,cruces,4
19332,400400,44366355,447518393,cruces,2
19333,400400,44381497,447515099,cruces,32
19334,400450,44784000,447686533,cruces,4
19335,400450,44780284,447695723,cruces,22
19336,400450,44776720,447704666,cruces,40
19337,400500,44625743,447990722,cruces,2
19338,400500,44629244,447983727,cruces,12
19339,400500,44630658,447979809,cruces,16
19340,400700,43776404,447382333,cruces,1
19341,400700,43770811,447379806,cruces,7
19342,400700,43764541,447376831,cruces,11
19343,400800,44551371,447592524,cruces,2
19344,400800,44556210,447583923,cruces,14
19345,400800,44560735,447576384,cruces,16
19346,400800,44558691,447579814,cruces,16
19347,400900,43865164,447938328,cruces,2
19348,400900,43864886,447979973,cruces,36
19349,400900,43860211,448006434,cruces,88
19350,400900,43859766,448028002,cruces,110
19351,401100,43566150,446960151,cruces,2
19352,401100,43552539,446962982,cruces,20
19353,401300,43769696,447187058,cruces,1
19354,401300,43772254,447175297,cruces,17
19355,401400,44152786,447695351,cruces,2
19356,401400,44150650,447717619,cruces,4
19357,401400,44117590,447722085,cruces,4
19358,401400,44144839,447718325,cruces,4
19359,401400,44122799,447715360,cruces,4
19360,401400,44117590,447722085,cruces,4
19361,401400,44122799,447715360,cruces,4
19362,401400,44136867,447715767,cruces,4
19363,401600,44466731,447641429,cruces,1
19364,401600,44500734,447661912,cruces,3
19365,401600,44511309,447668493,cruces,5
19366,401600,44520927,447674478,cruces,5
19367,401600,44527293,447678439,cruces,7
19368,401600,44531854,447693095,cruces,17
19369,401600,44532824,447693607,cruces,17
19370,401600,44543538,447699388,cruces,39
19371,401600,44545516,447700467,cruces,39
19372,401600,44553532,447704840,cruces,51
19373,401600,44554402,447705314,cruces,51
19374,401600,44556245,447706319,cruces,53
19375,401600,44556999,447706730,cruces,53
19376,401600,44560617,447708704,cruces,57
19377,401600,44564830,447711002,cruces,63
19378,401600,44576998,447717674,cruces,71
19379,401600,44576998,447717674,cruces,71
19380,401800,43981582,447207701,cruces,1
19381,401800,43976986,447201737,cruces,9
19382,402050,43573092,446960839,cruces,1
19383,402050,43580458,446959370,cruces,1
19384,402100,44175870,447897579,cruces,2
19385,402100,44186899,447896739,cruces,4
19386,402100,44197198,447898878,cruces,6
19387,402150,43024361,448054594,cruces,2
19388,402150,43018556,448057503,cruces,6
19389,402150,43013815,448059919,cruces,12
19390,402150,43009016,448062362,cruces,14
19391,402150,43004345,448064803,cruces,18
19392,402150,42993240,448070558,cruces,26
19393,402150,42982539,448076040,cruces,40
19394,402600,44443763,447508092,cruces,1
19395,402600,44443763,447508092,cruces,1
19396,402600,44448678,447502957,cruces,3
19397,402600,44453843,447497921,cruces,5
19398,402600,44456685,447488356,cruces,25
19399,402600,44471798,447484759,cruces,59
19400,402600,44480864,447498286,cruces,77
19401,402600,44485841,447513722,cruces,83
19402,402600,44489378,447522155,cruces,91
19403,402600,44489378,447522155,cruces,91
19404,402600,44489378,447522155,cruces,91
19405,402700,44448678,447502957,cruces,4
19406,402700,44462332,447506175,cruces,10
19407,403100,43684920,447118549,cruces,1
19408,403100,43675947,447121406,cruces,13
19409,403200,44086193,447581415,cruces,1
19410,403200,44095308,447582748,cruces,13
19411,403200,44104889,447584149,cruces,17
19412,403400,43750656,447324238,cruces,2
19413,403400,43749994,447317235,cruces,10
19414,403400,43749409,447311555,cruces,14
19415,403500,44075368,447839602,cruces,2
19416,403500,44075820,447843960,cruces,10
19417,403500,44076602,447850862,cruces,20
19418,403600,44509187,447774701,cruces,4
19419,403600,44515672,447780553,cruces,4
19420,403700,44432955,447609886,cruces,1
19421,403700,44432955,447609886,cruces,1
19422,403700,44435205,447596121,cruces,17
19423,403700,44435205,447596121,cruces,17
19424,403800,43791266,447202364,cruces,1
19425,403800,43787430,447190304,cruces,1
19426,403800,43787430,447190304,cruces,1
19427,403800,43788622,447194146,cruces,1
19428,403800,43778526,447205494,cruces,17
19429,403800,43769612,447213546,cruces,37
19430,404000,44509551,447620118,cruces,2
19431,404000,44508962,447623106,cruces,2
19432,404000,44510647,447614975,cruces,8
19433,404000,44512269,447609007,cruces,16
19434,404000,44513249,447603086,cruces,24
19435,404000,44514232,447597157,cruces,34
19436,404000,44515156,447591263,cruces,42
19437,404000,44516086,447585175,cruces,50
19438,404000,44517339,447577764,cruces,60
19439,404000,44519221,447565500,cruces,64
19440,404000,44518416,447570452,cruces,64
19441,404100,44130049,447279955,cruces,1
19442,404100,44129029,447268367,cruces,9
19443,404250,44342077,447912438,cruces,7
19444,404400,44330926,447419924,cruces,32
19445,404500,44265317,447915982,cruces,2
19446,404600,43696169,447181148,cruces,3
19447,404600,43691812,447177880,cruces,11
19448,404600,43687702,447174667,cruces,19
19449,404600,43682641,447170730,cruces,25
19450,404600,43676647,447165930,cruces,29
19451,404600,43672054,447161959,cruces,35
19452,404700,44104798,447183712,cruces,2
19453,404700,44104798,447183712,cruces,2
19454,404700,44096541,447175411,cruces,10
19455,404700,44099330,447178215,cruces,10
19456,404900,43781273,447240139,cruces,2
19457,404900,43791249,447236445,cruces,20
19458,404900,43791674,447236288,cruces,20
19459,404900,43795255,447234330,cruces,24
19460,404900,43798849,447231973,cruces,28
19461,404900,43802328,447229222,cruces,30
19462,404900,43804552,447227716,cruces,30
19463,404900,43804552,447227716,cruces,30
19464,405100,44458334,447554611,cruces,2
19465,405100,44450130,447547133,cruces,14
19466,405200,44453219,447543596,cruces,1
19467,405200,44450130,447547133,cruces,5
19468,405200,44447763,447549842,cruces,7
19469,405300,44167870,447598300,cruces,2
19470,405300,44184385,447596904,cruces,4
19471,405300,44193754,447596222,cruces,10
19472,405300,44202280,447595601,cruces,14
19473,405300,44211708,447594915,cruces,20
19474,405300,44222975,447594095,cruces,26
19475,405300,44233716,447593313,cruces,34
19476,405300,44244909,447588421,cruces,36
19477,405300,44244909,447588421,cruces,36
19478,405300,44258006,447591493,cruces,44
19479,405300,44270066,447590668,cruces,56
19480,405300,44282846,447589797,cruces,64
19481,405300,44296503,447588864,cruces,78
19482,405300,44309253,447587993,cruces,90
19483,405300,44322855,447587065,cruces,102
19484,405300,44326108,447586843,cruces,104
19485,405500,44426725,447192938,cruces,1
19486,405500,44426725,447192938,cruces,1
19487,405500,44431349,447192923,cruces,5
19488,405500,44433305,447192845,cruces,7
19489,405500,44436209,447173914,cruces,9
19490,405500,44436209,447173914,cruces,9
19491,405500,44449027,447293892,cruces,21
19492,405500,44458530,447303933,cruces,21
19493,405500,44445355,447191515,cruces,27
19494,405500,44449754,447186603,cruces,39
19495,405500,44449754,447186603,cruces,39
19496,405500,44448641,447191202,cruces,39
19497,405500,44464735,447187688,cruces,45
19498,405500,44459361,447188933,cruces,45
19499,405500,44479748,447182262,cruces,51
19500,405500,44487733,447178769,cruces,55
19501,405500,44495170,447158692,cruces,59
19502,406000,43983944,446728985,cruces,2
19503,406000,44023757,446751263,cruces,12
19504,406100,44295701,447634291,cruces,1
19505,406100,44305490,447644113,cruces,13
19506,406100,44311263,447649920,cruces,19
19507,406100,44316265,447654951,cruces,27
19508,406100,44319195,447657898,cruces,33
19509,406100,44322492,447661215,cruces,37
19510,406200,44132518,446712241,cruces,2
19511,406200,44139526,446712275,cruces,34
19512,406200,44146190,446712483,cruces,40
19513,406200,44154312,446713518,cruces,52
19514,406200,44163982,446714809,cruces,68
19515,406200,44168955,446715625,cruces,72
19516,406200,44173658,446716398,cruces,74
19517,406300,43957533,446656831,cruces,4
19518,406300,43954046,446656269,cruces,8
19519,406300,43949824,446655622,cruces,16
19520,406300,43944283,446654881,cruces,22
19521,406300,43938762,446655576,cruces,34
19522,406300,43933878,446656226,cruces,46
19523,406300,43930489,446656682,cruces,52
19524,406300,43925849,446657407,cruces,54
19525,406350,44462632,447374751,cruces,2
19526,406350,44461090,447361570,cruces,6
19527,406500,44788603,447585869,cruces,2
19528,406500,44799144,447587691,cruces,8
19529,406500,44808095,447589139,cruces,16
19530,406700,43838961,447222518,cruces,1
19531,406700,43838120,447217141,cruces,5
19532,406700,43838465,447218170,cruces,5
19533,406700,43841320,447209444,cruces,21
19534,406700,43841320,447209444,cruces,21
19535,406700,43843215,447204753,cruces,27
19536,406700,43848285,447192610,cruces,51
19537,406800,44232864,447946577,cruces,4
19538,406800,44241879,447944489,cruces,8
19539,406800,44248797,447942227,cruces,10
19540,406800,44255213,447940100,cruces,14
19541,406800,44262576,447937800,cruces,22
19542,406800,44264277,447937065,cruces,22
19543,406800,44268104,447935867,cruces,26
19544,407000,43983277,447917231,cruces,2
19545,407000,43985774,447922075,cruces,8
19546,407300,44256195,447336341,cruces,1
19547,407300,44252197,447328426,cruces,13
19548,407300,44250198,447324468,cruces,15
19549,407400,44252197,447328426,cruces,2
19550,407600,44320240,447114824,cruces,1
19551,407600,44324745,447110653,cruces,13
19552,407600,44328392,447107314,cruces,19
19553,407600,44332150,447103927,cruces,23
19554,407600,44335507,447100902,cruces,25
19555,407700,44444848,447876999,cruces,2
19556,407700,44426021,447864401,cruces,16
19557,407700,44409604,447854697,cruces,24
19558,407700,44409604,447854697,cruces,24
19559,407700,44415997,447858153,cruces,24
19560,407800,44182769,448049025,cruces,3
19561,407800,44192416,448047135,cruces,3
19562,407800,44202682,448042274,cruces,7
19563,407800,44210211,448037085,cruces,15
19564,407800,44212746,448036147,cruces,15
19565,407900,44095817,447199449,cruces,6
19566,408000,44447822,447612423,cruces,1
19567,408000,44449946,447600134,cruces,15
19568,408000,44465081,447600235,cruces,17
19569,408000,44451004,447593606,cruces,19
19570,408000,44452010,447586584,cruces,23
19571,408000,44452010,447586584,cruces,23
19572,408000,44451654,447589969,cruces,23
19573,408100,44419590,447177653,cruces,2
19574,408100,44423481,447182710,cruces,2
19575,408100,44426689,447186857,cruces,6
19576,408100,44431349,447192923,cruces,16
19577,408200,43935231,447152867,cruces,9
19578,408200,43910187,447167359,cruces,43
19579,408200,43907298,447168665,cruces,45
19580,408400,44485426,447957907,cruces,1
19581,408400,44485860,447962160,cruces,1
19582,408400,44486790,447969970,cruces,3
19583,408425,43702326,447168202,cruces,2
19584,408700,44500163,447785173,cruces,2
19585,408700,44500163,447785173,cruces,2
19586,408700,44507915,447789228,cruces,8
19587,408700,44520971,447796310,cruces,20
19588,408700,44756039,447804113,cruces,84
19589,408700,44797987,447804437,cruces,124
19590,408700,44797725,447805524,cruces,124
19591,408700,44797647,447803886,cruces,124
19592,408700,44802727,447803775,cruces,124
19593,408700,44809787,447803506,cruces,132
19594,408700,44825439,447803010,cruces,152
19595,408700,44849999,447797679,cruces,158
19596,409100,44727452,446983584,cruces,2
19597,409100,44724045,446980249,cruces,12
19598,409400,44520810,447845319,cruces,1
19599,409400,44520810,447845319,cruces,1
19600,409400,44537523,447859408,cruces,3
19601,409400,44577846,447858465,cruces,29
19602,409400,44577846,447858465,cruces,29
19603,409600,44335507,447100902,cruces,17
19604,409600,44332534,447096944,cruces,21
19605,409600,44324937,447086977,cruces,53
19606,409700,44099996,447455184,cruces,1
19607,409700,44099646,447446276,cruces,7
19608,409900,44711792,447538964,cruces,2
19609,409900,44714234,447534513,cruces,8
19610,409900,44717915,447527803,cruces,14
19611,409900,44720063,447523845,cruces,20
19612,409900,44724033,447516314,cruces,26
19613,410000,44377375,448363178,cruces,11
19614,410000,44377375,448363178,cruces,11
19615,410000,44365477,448370242,cruces,11
19616,410000,44360406,448381470,cruces,25
19617,410100,43690654,447112200,cruces,1
19618,410100,43683594,447114146,cruces,9
19619,410100,43672016,447118490,cruces,17
19620,410150,43960363,447505923,cruces,1
19621,410150,43957640,447520490,cruces,1
19622,410150,43951189,447515829,cruces,1
19623,410150,43980482,447520313,cruces,1
19624,410150,43967190,447527195,cruces,1
19625,410150,43978244,447518195,cruces,1
19626,410150,43963052,447524290,cruces,1
19627,410150,43972628,447531012,cruces,1
19628,410150,43980482,447520313,cruces,1
19629,410150,43960363,447505923,cruces,1
19630,410150,43943349,447515548,cruces,3
19631,410150,43950735,447530444,cruces,11
19632,410150,43942477,447542222,cruces,23
19633,410150,43936320,447550991,cruces,33
19634,410150,43930314,447559639,cruces,41
19635,410150,43923568,447569159,cruces,53
19636,410150,43917435,447578049,cruces,65
19637,410150,43908870,447589863,cruces,75
19638,410150,43903070,447598476,cruces,85
19639,410150,43898280,447605378,cruces,93
19640,410150,43893346,447612469,cruces,101
19641,410200,43880624,448005095,cruces,10
19642,410200,43881876,448011625,cruces,24
19643,410200,43883194,448020573,cruces,30
19644,410200,43883223,448028194,cruces,38
19645,410200,43883209,448028902,cruces,38
19646,410200,43882609,448034188,cruces,44
19647,410200,43882114,448040009,cruces,52
19648,410200,43881961,448041990,cruces,52
19649,410200,43881644,448049729,cruces,62
19650,410200,43882072,448053303,cruces,66
19651,410200,43887432,448068922,cruces,66
19652,410200,43887432,448068922,cruces,66
19653,410200,43887432,448068922,cruces,66
19654,410300,43755746,447377921,cruces,2
19655,410300,43761295,447366422,cruces,22
19656,410400,44456592,447102681,cruces,17
19657,410600,44519805,447598020,cruces,2
19658,410600,44520832,447592192,cruces,10
19659,410600,44521379,447589115,cruces,14
19660,410700,44082438,447609537,cruces,1
19661,410700,44078647,447621519,cruces,11
19662,410700,44076909,447627319,cruces,15
19663,410700,44075051,447633521,cruces,23
19664,410700,44072216,447643478,cruces,35
19665,410700,44072216,447643478,cruces,35
19666,410900,44174281,447333850,cruces,2
19667,411000,44291239,447745858,cruces,2
19668,411000,44295920,447740929,cruces,6
19669,411000,44299452,447736963,cruces,10
19670,411000,44304226,447733048,cruces,18
19671,411000,44308139,447728439,cruces,30
19672,411000,44311196,447725732,cruces,32
19673,411000,44313573,447723353,cruces,36
19674,411000,44313573,447723353,cruces,36
19675,411000,44316416,447720504,cruces,38
19676,411100,44577846,447858465,cruces,36
19677,411100,44577846,447858465,cruces,36
19678,411200,44561036,447541618,cruces,1
19679,411200,44569907,447546888,cruces,11
19680,411200,44579702,447552770,cruces,27
19681,411200,44589576,447558601,cruces,57
19682,411200,44596134,447562496,cruces,61
19683,411200,44604161,447567145,cruces,79
19684,411300,44173604,447625574,cruces,1
19685,411300,44186313,447624728,cruces,1
19686,411300,44195759,447624106,cruces,3
19687,411300,44204304,447623542,cruces,5
19688,411300,44213714,447622923,cruces,9
19689,411300,44224968,447622182,cruces,15
19690,411300,44235683,447621476,cruces,23
19691,411300,44247176,447620621,cruces,27
19692,411300,44260055,447619706,cruces,39
19693,411300,44272041,447618854,cruces,49
19694,411300,44284927,447617939,cruces,55
19695,411300,44298494,447616975,cruces,71
19696,411300,44307804,447616313,cruces,77
19697,411500,44194366,447734000,cruces,2
19698,411500,44194366,447734000,cruces,2
19699,411500,44214197,447739157,cruces,8
19700,411700,44300506,447372076,cruces,1
19701,411700,44299659,447372018,cruces,1
19702,411700,44306745,447375379,cruces,9
19703,411700,44308826,447379515,cruces,11
19704,411900,43985245,447539608,cruces,2
19705,411900,43985245,447539608,cruces,2
19706,411900,43989736,447547255,cruces,10
19707,412100,43907006,447415561,cruces,1
19708,412100,43906655,447403661,cruces,13
19709,412100,43906499,447394976,cruces,23
19710,412100,43918608,447386650,cruces,25
19711,412100,43906249,447381662,cruces,29
19712,412100,43905698,447369463,cruces,39
19713,412100,43905284,447353712,cruces,47
19714,412100,43905284,447353712,cruces,47
19715,412100,43905284,447353712,cruces,47
19716,412200,44021175,447882513,cruces,13
19717,412200,44021508,447888222,cruces,19
19718,412200,44021516,447888221,cruces,19
19719,412300,44005010,447111564,cruces,1
19720,412300,44005010,447111564,cruces,1
19721,412300,43993710,447111779,cruces,41
19722,412300,43985767,447112043,cruces,47
19723,412300,43985767,447112043,cruces,47
19724,412300,43971637,447111613,cruces,67
19725,412300,43934199,447109798,cruces,71
19726,412300,43947140,447109022,cruces,71
19727,412300,43962698,447109246,cruces,71
